"orders.id","orders.name","orders.line_items.id","orders.fulfillment_status","orders.line_items.sku","orders.line_items.quantity","orders.line_items.fulfillment_status","orders.line_items.fulfillable_quantity"
1228284723329,"#5598885",2618532102273,"fulfilled","380479",1,"fulfilled",0
1228264177793,"#5598258",2618470137985,"partial","24337384",1,"fulfilled",0
1228264177793,"#5598258",2618470170753,"partial","2939051",1,"fulfilled",0
1228264177793,"#5598258",2618470203521,"partial","ecofee-sku-1",1,,1
1228174327937,"#5595516",2618222116993,"fulfilled","919378",2,"fulfilled",0
1228174327937,"#5595516",2618222149761,"fulfilled","2942022",1,"fulfilled",0
1228174327937,"#5595516",2618222182529,"fulfilled","193133",1,"fulfilled",0
1228154667137,"#5594916",2618173456513,"fulfilled","2770435",1,"fulfilled",0
1228146802817,"#5594676",2618158186625,,"2963139",4,,4
1228142444673,"#5594543",2618150256769,"partial","2764645",3,"fulfilled",0
1228142444673,"#5594543",2618150289537,"partial","ecofee-sku-1",3,,3
1228137398401,"#5594389",2618141016193,"fulfilled","1413194",1,"fulfilled",0
1228137398401,"#5594389",2618141048961,"fulfilled","619851",1,"fulfilled",0
1228137398401,"#5594389",2618141081729,"fulfilled","917698",3,"fulfilled",0
1228137398401,"#5594389",2618141114497,"fulfilled","707510",6,"fulfilled",0
1228137398401,"#5594389",2618141147265,"fulfilled","733990",2,"fulfilled",0
1228072550529,"#5592410",2617990283393,,"2937193",1,,1
1228072550529,"#5592410",2617990316161,,"ecofee-sku-1",1,,1
1228043124865,"#5591512",2617908953217,"partial","478777",1,"fulfilled",0
1228043124865,"#5591512",2617908985985,"partial","765714",1,,1
1228043124865,"#5591512",2617909018753,"partial","567744",1,"fulfilled",0
1228043124865,"#5591512",2617909051521,"partial","2481609",1,,1
1227961008257,"#5589006",2617694388353,"fulfilled","571863",3,"fulfilled",0
1227961008257,"#5589006",2617694421121,"fulfilled","26095",1,"fulfilled",0
1227961008257,"#5589006",2617694453889,"fulfilled","761482",2,"fulfilled",0
1227961008257,"#5589006",2617694486657,"fulfilled","496892",1,"fulfilled",0
1227957207169,"#5588890",2617684033665,"fulfilled","2894982",1,"fulfilled",0
1227947049089,"#5588580",2617657852033,"fulfilled","2906485",1,"fulfilled",0
1227942592641,"#5588444",2617646579841,"fulfilled","2898853",1,"fulfilled",0
1227939152001,"#5588339",2617637601409,"fulfilled","35743",1,"fulfilled",0
1227939152001,"#5588339",2617637634177,"fulfilled","1927026",1,"fulfilled",0
1227939152001,"#5588339",2617637666945,"fulfilled","744976",2,"fulfilled",0
1227939152001,"#5588339",2617637699713,"fulfilled","470745",1,"fulfilled",0
1227939152001,"#5588339",2617637732481,"fulfilled","27110",1,"fulfilled",0
1227939152001,"#5588339",2617637765249,"fulfilled","14040",3,"fulfilled",0
1227939152001,"#5588339",2617637798017,"fulfilled","937956",1,"fulfilled",0
1227939152001,"#5588339",2617637830785,"fulfilled","2091518",5,"fulfilled",0
1227939152001,"#5588339",2617637863553,"fulfilled","798476",1,"fulfilled",0
1227939152001,"#5588339",2617637896321,"fulfilled","2957577",8,"fulfilled",0
1227939152001,"#5588339",2617637929089,"fulfilled","820928",3,"fulfilled",0
1227939086465,"#5588337",2617637535873,"fulfilled","2661397",1,"fulfilled",0
1227938070657,"#5588306",2617635340417,"fulfilled","17147",1,"fulfilled",0
1227938070657,"#5588306",2617635373185,"fulfilled","569352",1,"fulfilled",0
