"orders.id","orders.name","orders.line_items.id","orders.fulfillment_status","orders.line_items.sku","orders.line_items.quantity","orders.line_items.fulfillment_status","orders.line_items.fulfillable_quantity"
1226435985537,"#5542468",2614716727425,"fulfilled","481786",1,"fulfilled",0
1226435985537,"#5542468",2614716760193,"fulfilled","481792",2,"fulfilled",0
1226435100801,"#5542441",2614715515009,"fulfilled","618826",1,"fulfilled",0
1226435100801,"#5542441",2614715547777,"fulfilled","331507",1,"fulfilled",0
1226434379905,"#5542419",2614713909377,"partial","2934068",2,,2
1226434379905,"#5542419",2614713942145,"partial","2925206",1,,1
1226434379905,"#5542419",2614713974913,"partial","2638615",2,"fulfilled",0
1226434379905,"#5542419",2614714007681,"partial","582353",4,,4
1226434379905,"#5542419",2614714040449,"partial","709974",2,"fulfilled",0
1226434379905,"#5542419",2614714073217,"partial","2839181",1,,1
1226434379905,"#5542419",2614714105985,"partial","2839180",1,"fulfilled",0
1226434379905,"#5542419",2614714138753,"partial","2839185",1,"fulfilled",0
1226428776577,"#5542248",2614704046209,"fulfilled","742621",1,"fulfilled",0
1226428776577,"#5542248",2614704078977,"fulfilled","1127496",1,"fulfilled",0
1226428776577,"#5542248",2614704111745,"fulfilled","518200",1,"fulfilled",0
1226428776577,"#5542248",2614704144513,"fulfilled","634981",5,"fulfilled",0
1226428776577,"#5542248",2614704177281,"fulfilled","40958",2,"fulfilled",0
1226428776577,"#5542248",2614704210049,"fulfilled","40887",20,"fulfilled",0
1226428612737,"#5542243",2614703784065,"fulfilled","240499",1,"fulfilled",0
1226428612737,"#5542243",2614703816833,"fulfilled","2888312",1,"fulfilled",0
1226426679425,"#5542184",2614700114049,"fulfilled","688267",3,"fulfilled",0
1226426679425,"#5542184",2614700146817,"fulfilled","10113",1,"fulfilled",0
1226426122369,"#5542167",2614699131009,"partial","2608727",1,"fulfilled",0
1226426122369,"#5542167",2614699163777,"partial","24383797",1,"fulfilled",0
1226426122369,"#5542167",2614699196545,"partial","ecofee-sku-1",1,,1
1226424549505,"#5542119",2614695886977,"partial","2937528",1,,1
1226424549505,"#5542119",2614695919745,"partial","2938038",1,,1
1226424549505,"#5542119",2614695952513,"partial","2937551",1,"fulfilled",0
1226424549505,"#5542119",2614695985281,"partial","2937526",1,"fulfilled",0
1226424549505,"#5542119",2614696018049,"partial","2937527",1,,1
1226421665921,"#5542031",2614689955969,"fulfilled","24401674",1,"fulfilled",0
1226421665921,"#5542031",2614689988737,"fulfilled","437183",2,"fulfilled",0
1226421665921,"#5542031",2614690021505,"fulfilled","14336",10,"fulfilled",0
1226421665921,"#5542031",2614690054273,"fulfilled","892644",10,"fulfilled",0
1226418880641,"#5541946",2614686023809,"fulfilled","2909881",1,"fulfilled",0
1226418880641,"#5541946",2614686056577,"fulfilled","2774041",2,"fulfilled",0
1226418880641,"#5541946",2614686089345,"fulfilled","2942364",1,"fulfilled",0
1226418880641,"#5541946",2614686122113,"fulfilled","2444454",1,"fulfilled",0
1226417307777,"#5541898",2614683009153,"fulfilled","2519087",1,"fulfilled",0
1226417307777,"#5541898",2614683041921,"fulfilled","688267",10,"fulfilled",0
1226413801601,"#5541791",2614676684929,"fulfilled","2941039",1,"fulfilled",0
1226413801601,"#5541791",2614676717697,"fulfilled","688267",10,"fulfilled",0
1226413801601,"#5541791",2614676750465,"fulfilled","582353",2,"fulfilled",0
1226410524801,"#5541691",2614669901953,"fulfilled","687366",1,"fulfilled",0
1226410524801,"#5541691",2614669934721,"fulfilled","687364",2,"fulfilled",0
1226403807361,"#5541486",2614657351809,"fulfilled","24342724",1,"fulfilled",0
1226403807361,"#5541486",2614657384577,"fulfilled","2959444",1,"fulfilled",0
1226398498945,"#5541324",2614647062657,"partial","2935297",1,,1
1226398498945,"#5541324",2614647095425,"partial","685038",1,"fulfilled",0
1226398498945,"#5541324",2614647128193,"partial","685077",1,"fulfilled",0
1226398498945,"#5541324",2614647160961,"partial","2942998",1,"fulfilled",0
1226398498945,"#5541324",2614647193729,"partial","2935310",1,,1
1226398072961,"#5541311",2614646374529,"fulfilled","2797233",1,"fulfilled",0
1226398072961,"#5541311",2614646407297,"fulfilled","2899862",1,"fulfilled",0
1226398072961,"#5541311",2614646440065,"fulfilled","2762498",1,"fulfilled",0
1226395484289,"#5541232",2614641426561,"fulfilled","2957848",1,"fulfilled",0
1226395484289,"#5541232",2614641459329,"fulfilled","2957854",1,"fulfilled",0
1226395484289,"#5541232",2614641492097,"fulfilled","2957853",2,"fulfilled",0
1226395484289,"#5541232",2614641524865,"fulfilled","2949469",1,"fulfilled",0
1226394468481,"#5541201",2614639689857,"partial","2698687",1,"fulfilled",0
1226394468481,"#5541201",2614639722625,"partial","2727456",1,"fulfilled",0
1226394468481,"#5541201",2614639755393,"partial","ecofee-sku-1",1,,1
1226392305793,"#5541135",2614635626625,"partial","735906",1,"fulfilled",0
1226392305793,"#5541135",2614635659393,"partial","620527",1,"fulfilled",0
1226392305793,"#5541135",2614635692161,"partial","24390544",2,"fulfilled",0
1226392305793,"#5541135",2614635724929,"partial","688267",40,,40
1226387849345,"#5540999",2614628515969,"partial","2911079",3,"fulfilled",0
1226387849345,"#5540999",2614628548737,"partial","2126557",1,"fulfilled",0
1226387849345,"#5540999",2614628581505,"partial","2126549",1,"fulfilled",0
1226387849345,"#5540999",2614628614273,"partial","ecofee-sku-1",1,,1
1226387849345,"#5540999",2614628647041,"partial","ecofee-sku-2",1,,1
1226386669697,"#5540963",2614626582657,"fulfilled","798471",2,"fulfilled",0
1226386669697,"#5540963",2614626615425,"fulfilled","29242",1,"fulfilled",0
1226386669697,"#5540963",2614626648193,"fulfilled","798219",1,"fulfilled",0
1226383786113,"#5540875",2614621864065,"partial","41143",1,,1
1226383786113,"#5540875",2614621896833,"partial","730892",1,,1
1226383786113,"#5540875",2614621929601,"partial","730889",1,,1
1226383786113,"#5540875",2614621962369,"partial","481793",1,,1
1226383786113,"#5540875",2614621995137,"partial","384080",1,"fulfilled",0
1226383786113,"#5540875",2614622027905,"partial","481786",2,"fulfilled",0
1226381688961,"#5540811",2614618095745,"fulfilled","27110",1,"fulfilled",0
1226381688961,"#5540811",2614618128513,"fulfilled","761482",8,"fulfilled",0
1226381688961,"#5540811",2614618161281,"fulfilled","2943968",2,"fulfilled",0
1226371039361,"#5540486",2614599647361,"partial","2867605",1,"fulfilled",0
1226371039361,"#5540486",2614599680129,"partial","2595234",1,"fulfilled",0
1226371039361,"#5540486",2614599712897,"partial","2879109",1,,1
1226365927553,"#5540330",2614590570625,"partial","575671",1,"fulfilled",0
1226365927553,"#5540330",2614590603393,"partial","660499",1,,1
1226365927553,"#5540330",2614590636161,"partial","632112",2,,2
1226365927553,"#5540330",2614590668929,"partial","16445",1,,1
1226365927553,"#5540330",2614590701697,"partial","2962382",1,"fulfilled",0
1226365927553,"#5540330",2614590734465,"partial","45212",2,,2
1226365927553,"#5540330",2614590767233,"partial","45214",2,,2
1226365927553,"#5540330",2614590800001,"partial","703715",2,,2
1226365927553,"#5540330",2614590832769,"partial","499865",2,,2
1226365927553,"#5540330",2614590865537,"partial","503573",2,,2
1226365927553,"#5540330",2614590898305,"partial","2806654",1,"fulfilled",0
1226365927553,"#5540330",2614590931073,"partial","451728",1,,1
1226365534337,"#5540318",2614589489281,"partial","2795913",3,"fulfilled",0
1226365534337,"#5540318",2614589522049,"partial","611290",1,"fulfilled",0
1226365534337,"#5540318",2614589554817,"partial","2934068",2,"fulfilled",0
1226365534337,"#5540318",2614589587585,"partial","2933178",1,"fulfilled",0
1226365534337,"#5540318",2614589620353,"partial","1009780",3,"fulfilled",0
1226365534337,"#5540318",2614589653121,"partial","2933503",1,,1
1226365534337,"#5540318",2614589685889,"partial","2934845",1,"fulfilled",0
1226363699329,"#5540262",2614586245249,"partial","1669396",2,"partial",1
1226363699329,"#5540262",2614586278017,"partial","24383786",1,"fulfilled",0
1226363699329,"#5540262",2614586310785,"partial","2448780",2,"fulfilled",0
1226358849665,"#5540114",2614578151553,"fulfilled","2939375",1,"fulfilled",0
1226358849665,"#5540114",2614578184321,"fulfilled","2939373",2,"fulfilled",0
1226358653057,"#5540108",2614577823873,"fulfilled","2807069",1,"fulfilled",0
1226358653057,"#5540108",2614577856641,"fulfilled","2939375",1,"fulfilled",0
1226358653057,"#5540108",2614577889409,"fulfilled","2939370",1,"fulfilled",0
1226358423681,"#5540101",2614577365121,"fulfilled","2935297",1,"fulfilled",0
1226358423681,"#5540101",2614577397889,"fulfilled","2937533",2,"fulfilled",0
1226358423681,"#5540101",2614577430657,"fulfilled","2937527",2,"fulfilled",0
1226358423681,"#5540101",2614577463425,"fulfilled","2942998",6,"fulfilled",0
1226352951425,"#5539934",2614568484993,"fulfilled","1617995",1,"fulfilled",0
1226352951425,"#5539934",2614568517761,"fulfilled","2962273",1,"fulfilled",0
1226352754817,"#5539928",2614568222849,"fulfilled","380479",1,"fulfilled",0
1226352754817,"#5539928",2614568255617,"fulfilled","1667571",31,"fulfilled",0
