"orders.id","orders.name","orders.line_items.id","orders.fulfillment_status","orders.line_items.sku","orders.line_items.quantity","orders.line_items.fulfillment_status","orders.line_items.fulfillable_quantity"
1227633787009,"#5579021",2617028247681,"partial","2937160",1,,1
1227633787009,"#5579021",2617028280449,"partial","2554507",1,,1
1227633787009,"#5579021",2617028313217,"partial","380479",1,"fulfilled",0
1227633787009,"#5579021",2617028345985,"partial","2911136",1,,1
1227632738433,"#5578989",2617024544897,"partial","379941",1,"fulfilled",0
1227632738433,"#5578989",2617024577665,"partial","2870765",1,,1
1227632738433,"#5578989",2617024610433,"partial","2858952",1,,1
1227632738433,"#5578989",2617024643201,"partial","220368",1,"fulfilled",0
1227632738433,"#5578989",2617024675969,"partial","1517249",1,"fulfilled",0
1227632738433,"#5578989",2617024708737,"partial","1675188",1,,1
1227632738433,"#5578989",2617024741505,"partial","813213",1,,1
1227632738433,"#5578989",2617024774273,"partial","ecofee-sku-1",1,,1
1227632738433,"#5578989",2617024807041,"partial","ecofee-sku-2",1,,1
